"Combined_Key","Last_Update","Confirmed","Deaths","Recovered","Incident_Rate","Case_Fatality_Ratio"
"Chongqing, China","2021-04-01 04:27:05",591,6,585,1.9052224371373307,1.0152284263959392
"Fujian, China","2021-04-01 04:27:05",561,1,550,1.4234965744734842,0.17825311942959002
"Gansu, China","2021-04-01 04:27:05",193,2,186,0.7318923018581721,1.0362694300518134
"Guangdong, China","2021-04-01 04:27:05",2282,8,2235,2.011281508901816,0.35056967572305003
"Guangxi, China","2021-04-01 04:27:05",267,2,265,0.5420219244823387,0.7490636704119851
"Guizhou, China","2021-04-01 04:27:05",147,2,145,0.4083333333333333,1.3605442176870748
"Hainan, China","2021-04-01 04:27:05",171,6,165,1.8308351177730195,3.5087719298245608
"Hebei, China","2021-04-01 04:27:05",1317,7,1310,1.742985706723134,0.5315110098709187
"Heilongjiang, China","2021-04-01 04:27:05",1610,13,1597,4.267161410018553,0.8074534161490683
"Henan, China","2021-04-01 04:27:05",1311,22,1283,1.3649141072358146,1.6781083142639206
"Hong Kong, China","2021-04-01 04:27:05",11467,205,11095,152.95475996493525,1.7877387285253337
"Hubei, China","2021-04-01 04:27:05",68152,4512,63639,115.1799898597262,6.620495363305553
"Hunan, China","2021-04-01 04:27:05",1042,4,1033,1.5103638208436003,0.3838771593090211
"Inner Mongolia, China","2021-04-01 04:27:05",375,1,368,1.4798737174427783,0.26666666666666666
"Jiangsu, China","2021-04-01 04:27:05",710,0,704,0.8818780275742144,0.0
"Jiangxi, China","2021-04-01 04:27:05",937,1,934,2.01592082616179,0.10672358591248668
"Jilin, China","2021-04-01 04:27:05",573,3,570,2.1190828402366866,0.5235602094240838
"Liaoning, China","2021-04-01 04:27:05",407,2,405,0.933700389997706,0.4914004914004914
"Macau, China","2021-04-01 04:27:05",48,0,48,7.392098462751522,0.0
"Ningxia, China","2021-04-01 04:27:05",75,0,75,1.0901162790697674,0.0
"Qinghai, China","2021-04-01 04:27:05",18,0,18,0.29850746268656714,0.0
"Shaanxi, China","2021-04-01 04:27:05",567,3,553,1.4673913043478262,0.5291005291005291
"Shandong, China","2021-04-01 04:27:05",870,7,862,0.8659301283965363,0.8045977011494253
"Shanghai, China","2021-04-01 04:27:05",1885,7,1833,7.776402640264027,0.3713527851458886
"Shanxi, China","2021-04-01 04:27:05",241,0,240,0.6481979558902636,0.0
"Sichuan, China","2021-04-01 04:27:05",948,3,927,1.1365543699796188,0.3164556962025317
"Tianjin, China","2021-04-01 04:27:05",373,3,358,2.391025641025641,0.8042895442359249
"Tibet, China","2021-04-01 04:27:05",1,0,1,0.02906976744186046,0.0
"Unknown, China","2021-04-01 04:27:05",0,0,1,,
"Xinjiang, China","2021-04-01 04:27:05",980,3,977,3.9404905508644963,0.30612244897959184
"Yunnan, China","2021-04-01 04:27:05",247,2,230,0.5113871635610766,0.8097165991902834
"Zhejiang, China","2021-04-01 04:27:05",1323,1,1320,2.3060833188077394,0.07558578987150416
"Amazonas, Colombia","2021-04-01 04:27:05",5858,219,5595,7648.617947747065,3.7384772960054624
"Antioquia, Colombia","2021-04-01 04:27:05",374623,7016,354364,5846.99603658565,1.8728161378238923
"Arauca, Colombia","2021-04-01 04:27:05",5751,173,5450,2193.5813619962314,3.008172491740567
"Atlantico, Colombia","2021-04-01 04:27:05",151635,4494,137149,5980.437125840605,2.9636957166880995
"Bolivar, Colombia","2021-04-01 04:27:05",69563,1409,67543,3360.3528314920463,2.025502062878254
"Boyaca, Colombia","2021-04-01 04:27:05",48119,1154,46147,3952.6818337144814,2.3982210769134853
"Caldas, Colombia","2021-04-01 04:27:05",49624,1015,47206,4971.074525046206,2.0453812671288087
"Capital District, Colombia","2021-04-01 04:27:05",687382,14409,660006,9273.19905144858,2.0962143320599025
"Caqueta, Colombia","2021-04-01 04:27:05",17185,649,16328,4280.3165217477945,3.7765493162641834
"Casanare, Colombia","2021-04-01 04:27:05",13044,305,12466,3101.991895439758,2.338239803741184
"Cauca, Colombia","2021-04-01 04:27:05",28124,775,26847,1920.3981186599005,2.7556535343478883
"Cesar, Colombia","2021-04-01 04:27:05",43133,1239,41115,3592.69815938043,2.872510606728027
"Choco, Colombia","2021-04-01 04:27:05",6706,204,6406,1253.865743251076,3.0420518938264243
"Cordoba, Colombia","2021-04-01 04:27:05",43023,2010,39770,2410.5451475053273,4.671919670873717
"Cundinamarca, Colombia","2021-04-01 04:27:05",110923,3066,106522,3799.956150267552,2.764079586740352
"Guainia, Colombia","2021-04-01 04:27:05",1335,22,1308,2774.6601820675896,1.647940074906367
"Guaviare, Colombia","2021-04-01 04:27:05",2299,40,2251,2777.6770935276136,1.739886907351022
"Huila, Colombia","2021-04-01 04:27:05",50915,1791,48765,4627.012702815194,3.5176274182460965
"La Guajira, Colombia","2021-04-01 04:27:05",17879,665,16841,2030.4124647951305,3.719447396386823
"Magdalena, Colombia","2021-04-01 04:27:05",43967,1618,40528,3276.849716712404,3.6800327518366047
"Meta, Colombia","2021-04-01 04:27:05",43742,999,42271,4207.086124944937,2.2838461890174204
"Narino, Colombia","2021-04-01 04:27:05",50335,1693,47843,3086.915672344768,3.3634647859342413
"Norte de Santander, Colombia","2021-04-01 04:27:05",51927,2764,48486,3481.087545728365,5.322857087834844
"Putumayo, Colombia","2021-04-01 04:27:05",8204,324,7732,2356.238978465285,3.949293027791321
"Quindio, Colombia","2021-04-01 04:27:05",34536,1021,33016,6396.692745376956,2.9563354181144312
"Risaralda, Colombia","2021-04-01 04:27:05",48878,1213,46718,5181.041783928575,2.481689103482139
"San Andres y Providencia, Colombia","2021-04-01 04:27:05",2758,45,2700,4500.65274151436,1.6316171138506164
"Santander, Colombia","2021-04-01 04:27:05",94452,3490,89317,4323.068494354498,3.6949985177656375
"Sucre, Colombia","2021-04-01 04:27:05",22914,849,21508,2532.317046889971,3.705158418434145
"Tolima, Colombia","2021-04-01 04:27:05",66546,2150,63596,5002.755251705212,3.2308478345805907
"Unknown, Colombia","2021-04-01 04:27:05",0,0,0,,
"Valle del Cauca, Colombia","2021-04-01 04:27:05",208396,6565,197183,4655.9720243098245,3.1502524040768534
"Vaupes, Colombia","2021-04-01 04:27:05",1161,13,1141,2845.7974851091994,1.119724375538329
"Vichada, Colombia","2021-04-01 04:27:05",1440,23,1397,1335.7079252003564,1.5972222222222223
Comoros,"2021-04-01 04:27:05",3696,146,3525,425.0254428785815,3.95021645021645
Congo (Brazzaville),"2021-04-01 04:27:05",9681,135,8208,175.44107637205033,1.3944840409048649
Congo (Kinshasa),"2021-04-01 04:27:05",28142,743,25444,31.42201745743066,2.6401819344751623
Costa Rica,"2021-04-01 04:27:05",216764,2957,192699,4255.185494474604,1.3641564097359342
Cote d'Ivoire,"2021-04-01 04:27:05",43889,244,40254,166.38313157323594,0.5559479596254187
Croatia,"2021-04-01 04:27:05",271632,5947,254379,6616.669118800526,2.189359132944572
Cuba,"2021-04-01 04:27:05",75263,424,70614,664.4791348095495,0.5633578252262068
Cyprus,"2021-04-01 04:27:05",45864,256,2057,3798.6981524167168,0.5581719867434153
Czechia,"2021-04-01 04:27:05",1532332,26421,1366461,14308.848404077995,1.7242346958753063
"Faroe Islands, Denmark","2021-04-01 04:27:05",661,1,660,1352.7064360994575,0.15128593040847202
"Greenland, Denmark","2021-04-01 04:27:05",31,0,31,54.6043824420489,0.0
Denmark,"2021-04-01 04:27:05",230603,2419,218985,3981.265849971073,1.04898895504395
Diamond Princess,"2021-04-01 04:27:05",712,13,699,,1.8258426966292132
Djibouti,"2021-04-01 04:27:05",8002,70,6460,809.9173888311967,0.8747813046738315
Dominica,"2021-04-01 04:27:05",161,0,153,223.63906599436038,0.0
Dominican Republic,"2021-04-01 04:27:05",252727,3325,212156,2329.7311628126504,1.3156489017793904
Ecuador,"2021-04-01 04:27:05",328755,16847,281684,1863.367239016361,5.124484798710286
Egypt,"2021-04-01 04:27:05",202131,11995,154694,197.52008520536342,5.934270349426857
El Salvador,"2021-04-01 04:27:05",64431,2006,61640,993.3549700356187,3.113408142043426
Equatorial Guinea,"2021-04-01 04:27:05",6914,102,6495,492.8064091918303,1.4752675730402085
Eritrea,"2021-04-01 04:27:05",3285,10,3029,92.62843983536104,0.30441400304414
Estonia,"2021-04-01 04:27:05",106424,902,81859,8022.681579659549,0.8475531834924454
Eswatini,"2021-04-01 04:27:05",17337,667,16528,1494.3576942570194,3.8472630789640654
Ethiopia,"2021-04-01 04:27:05",206589,2865,158109,179.69951406264016,1.3868114952877453
Fiji,"2021-04-01 04:27:05",67,2,64,7.473974949913213,2.985074626865672
Finland,"2021-04-01 04:27:05",77452,844,46000,1397.869373608258,1.0897071734751846
"French Guiana, France","2021-04-01 04:27:05",16922,89,9995,5665.557348618263,0.5259425599810897
"French Polynesia, France","2021-04-01 04:27:05",18627,141,4842,6631.091048899268,0.7569656949589306
"Guadeloupe, France","2021-04-01 04:27:05",11512,173,2242,2877.0865250283036,1.5027797081306462
"Martinique, France","2021-04-01 04:27:05",7679,50,98,2046.287290314844,0.6511264487563485
"Mayotte, France","2021-04-01 04:27:05",19408,161,2964,7114.030489749389,0.8295548227535037
"New Caledonia, France","2021-04-01 04:27:05",121,0,58,42.38312241016353,0.0
"Reunion, France","2021-04-01 04:27:05",16586,115,14828,1852.5468330451638,0.6933558422766188
"Saint Barthelemy, France","2021-04-01 04:27:05",775,1,462,7840.161861406171,0.12903225806451613
"Saint Pierre and Miquelon, France","2021-04-01 04:27:05",24,0,24,414.1501294219154,0.0
"St Martin, France","2021-04-01 04:27:05",1619,12,1399,4187.899324866137,0.7411982705373688
"Wallis and Futuna, France","2021-04-01 04:27:05",403,4,44,2635.882006671463,0.9925558312655088
France,"2021-04-01 04:27:05",4611392,95052,264511,7064.72175114463,2.0612431127087008
Gabon,"2021-04-01 04:27:05",19550,118,16609,878.3642924921643,0.6035805626598465
Gambia,"2021-04-01 04:27:05",5459,165,5070,225.88990443023937,3.022531599193992
Georgia,"2021-04-01 04:27:05",281761,3778,273167,7063.139621600958,1.3408527085011763
"Baden-Wurttemberg, Germany","2021-04-01 04:27:05",365009,8704,329300,3297.420044729981,2.38459873592158
"Bayern, Germany","2021-04-01 04:27:05",500549,13264,451300,3827.786797623043,2.6498904203184903
"Berlin, Germany","2021-04-01 04:27:05",146268,3055,134400,4013.031074734432,2.088631826510241
"Brandenburg, Germany","2021-04-01 04:27:05",88464,3306,78140,3521.7724152509827,3.737113402061856
"Bremen, Germany","2021-04-01 04:27:05",20979,407,19040,3071.6588626999683,1.9400352733686064
"Hamburg, Germany","2021-04-01 04:27:05",61268,1382,53370,3327.650380544205,2.255663641705295
"Hessen, Germany","2021-04-01 04:27:05",219484,6338,194800,3502.8836659400245,2.887682017823623
"Mecklenburg-Vorpommern, Germany","2021-04-01 04:27:05",30658,867,26910,1904.608073058226,2.827973122839063
"Niedersachsen, Germany","2021-04-01 04:27:05",198107,4880,177600,2481.782530872735,2.463315279116841
"Nordrhein-Westfalen, Germany","2021-04-01 04:27:05",612947,14230,551400,3418.0501254387877,2.3215710330583232
"Rheinland-Pfalz, Germany","2021-04-01 04:27:05",116799,3328,104800,2859.325839615907,2.8493394635228038
"Saarland, Germany","2021-04-01 04:27:05",31968,940,29590,3227.431552868273,2.9404404404404403
"Sachsen, Germany","2021-04-01 04:27:05",222287,8373,197600,5450.966996302297,3.7667519917943917
"Sachsen-Anhalt, Germany","2021-04-01 04:27:05",73326,2742,64430,3320.441185860208,3.739464855576467
"Schleswig-Holstein, Germany","2021-04-01 04:27:05",49996,1436,44490,1725.9568780051313,2.8722297783822706
"Thuringen, Germany","2021-04-01 04:27:05",95394,3337,82490,4451.12206593581,3.4981235717131067
"Unknown, Germany","2021-04-01 04:27:05",10141,0,0,,0.0
Ghana,"2021-04-01 04:27:05",90583,743,88065,291.517266869941,0.8202422088029763
Greece,"2021-04-01 04:27:05",263689,8093,93764,2529.862642971505,3.0691458498458415
Grenada,"2021-04-01 04:27:05",155,1,152,137.7545125712102,0.6451612903225806
Guatemala,"2021-04-01 04:27:05",193834,6840,177235,1081.9305914236486,3.528792678271098
Guinea,"2021-04-01 04:27:05",19908,125,16619,151.59000462354084,0.6278882861161342
Guinea-Bissau,"2021-04-01 04:27:05",3650,63,2972,185.46766815819942,1.7260273972602742
Guyana,"2021-04-01 04:27:05",10249,231,9098,1303.0173197433378,2.2538784271636256
Haiti,"2021-04-01 04:27:05",12758,252,11043,111.88742010218256,1.9752312274651203
Holy See,"2021-04-01 04:27:05",27,0,15,3337.4536464771318,0.0
Honduras,"2021-04-01 04:27:05",189043,4605,72732,1908.6368688190387,2.435953724813931
Hungary,"2021-04-01 04:27:05",652433,20737,406935,6753.720103308886,3.1784106567264376
Iceland,"2021-04-01 04:27:05",6205,29,6058,1818.3150183150185,0.467365028203062
"Andaman and Nicobar Islands, India","2021-04-01 04:27:05",5081,62,4976,1218.360045655531,1.220232237748475
"Andhra Pradesh, India","2021-04-01 04:27:05",900805,7213,886978,1671.1471205532462,0.8007282375208841
"Arunachal Pradesh, India","2021-04-01 04:27:05",16845,56,16785,1072.6170327382204,0.3324428613831998
"Assam, India","2021-04-01 04:27:05",218363,1104,215413,613.2579572258171,0.5055801578106179
"Bihar, India","2021-04-01 04:27:05",265268,1574,262238,212.55461321347252,0.593362184658534
"Chandigarh, India","2021-04-01 04:27:05",26733,379,23523,2307.606651169255,1.4177234130101373
"Chhattisgarh, India","2021-04-01 04:27:05",344624,4131,318436,1170.7477088354144,1.1986977111286503
"Dadra and Nagar Haveli and Daman and Diu, India","2021-04-01 04:27:05",3642,2,3474,591.4987884181874,0.05491488193300385
"Delhi, India","2021-04-01 04:27:05",660611,11016,642166,3530.617037471484,1.6675471646702824
"Goa, India","2021-04-01 04:27:05",57839,829,55591,3646.2726556343573,1.4332889572779612
"Gujarat, India","2021-04-01 04:27:05",305338,4510,288565,478.04373216042814,1.4770516607824766
"Haryana, India","2021-04-01 04:27:05",289694,3147,277110,1027.1127938571356,1.086318667283409
"Himachal Pradesh, India","2021-04-01 04:27:05",63320,1045,59445,849.7099083394894,1.6503474415666457
"Jammu and Kashmir, India","2021-04-01 04:27:05",130587,1990,126304,959.752526766973,1.5238882890333647
"Jharkhand, India","2021-04-01 04:27:05",123508,1113,120141,320.0190869304172,0.9011562004080708
"Karnataka, India","2021-04-01 04:27:05",992779,12541,954678,1469.4190814142587,1.2632217240695058
"Kerala, India","2021-04-01 04:27:05",1121931,4606,1092365,3142.712898909936,0.41054218129278897
"Ladakh, India","2021-04-01 04:27:05",10119,130,9767,3689.174556763122,1.284711928056132
"Lakshadweep, India","2021-04-01 04:27:05",718,1,678,1114.405003957845,0.1392757660167131
"Madhya Pradesh, India","2021-04-01 04:27:05",293179,3977,273168,343.46597337491147,1.3565091633438957
"Maharashtra, India","2021-04-01 04:27:05",2773436,54422,2377127,2252.1852283724265,1.9622590894471692
"Manipur, India","2021-04-01 04:27:05",29393,374,28952,950.7543962646507,1.2724117987275885
"Meghalaya, India","2021-04-01 04:27:05",14056,150,13861,417.49957673812116,1.0671599317017644
"Mizoram, India","2021-04-01 04:27:05",4473,11,4434,360.94586699633004,0.24591996422982335
"Nagaland, India","2021-04-01 04:27:05",12233,92,12134,543.7625989300772,0.7520640889397531
"Odisha, India","2021-04-01 04:27:05",340620,1921,336930,734.7863185212187,0.56397158123422
"Puducherry, India","2021-04-01 04:27:05",41341,682,39648,2924.638956606879,1.6496940083694154
"Punjab, India","2021-04-01 04:27:05",236790,6813,206246,785.5979221649923,2.8772329912580767
"Rajasthan, India","2021-04-01 04:27:05",332243,2813,321275,410.0110759004925,0.8466694557898887
"Sikkim, India","2021-04-01 04:27:05",6233,135,6050,903.0048489607403,2.1658912241296324
"Tamil Nadu, India","2021-04-01 04:27:05",884094,12700,856548,1135.7651719620649,1.4364988338344111
"Telangana, India","2021-04-01 04:27:05",307889,1697,301227,782.1840211700752,0.551172662875257
"Tripura, India","2021-04-01 04:27:05",33503,392,33055,803.4689483461293,1.1700444736292273
"Unknown, India","2021-04-01 04:27:05",0,0,0,,
"Uttar Pradesh, India","2021-04-01 04:27:05",615996,8800,598001,258.9494466233309,1.4285807050695134
"Uttarakhand, India","2021-04-01 04:27:05",100118,1713,96709,889.8699103659472,1.7109810423700034
"West Bengal, India","2021-04-01 04:27:05",585933,10327,570303,588.2312016579415,1.7624882025760624
Indonesia,"2021-04-01 04:27:05",1511712,40858,1348330,552.6806037713284,2.7027634893418853
Iran,"2021-04-01 04:27:05",1885564,62665,1617333,2244.9073793131192,3.3234088050047625
Iraq,"2021-04-01 04:27:05",850924,14323,759560,2115.542138190654,1.68322905453366
Ireland,"2021-04-01 04:27:05",235854,4687,23364,4776.503525054498,1.98724634731656
Israel,"2021-04-01 04:27:05",833105,6209,819665,9625.106044786802,0.7452842078729572
"Abruzzo, Italy","2021-04-01 04:27:05",65237,2136,52969,4973.9245795147835,3.2742155525238745
"Basilicata, Italy","2021-04-01 04:27:05",19458,443,14241,3456.9322524423987,2.27669853016754
"Calabria, Italy","2021-04-01 04:27:05",46958,819,35814,2411.650782612983,1.7441117594446103
"Campania, Italy","2021-04-01 04:27:05",337289,5363,238809,5813.631609537356,1.5900311009253192
"Emilia-Romagna, Italy","2021-04-01 04:27:05",335820,11917,251468,7530.479471023173,3.5486272407837527
"Friuli Venezia Giulia, Italy","2021-04-01 04:27:05",97490,3307,78986,8022.415694277579,3.3921427838752694
"Lazio, Italy","2021-04-01 04:27:05",285447,6644,227752,4855.298837471563,2.3275774487032614
